scaffold_1000	3586
scaffold_100	115756
scaffold_1001	3586
scaffold_1002	3579
scaffold_1003	3578
scaffold_1004	3543
scaffold_1005	3517
scaffold_1006	3515
scaffold_1007	3501
scaffold_1008	3493
scaffold_1009	3490
scaffold_1010	3483
scaffold_101	113812
scaffold_1011	3477
scaffold_10	1154401
scaffold_1012	3458
scaffold_1013	3438
scaffold_1014	3429
scaffold_1015	3414
scaffold_1016	3363
scaffold_1017	3321
scaffold_1018	3319
scaffold_1019	3318
scaffold_1020	3296
scaffold_102	112149
scaffold_1021	3276
scaffold_1022	3267
scaffold_1023	3266
scaffold_1024	3220
scaffold_1025	3220
scaffold_1026	3213
scaffold_1027	3204
scaffold_1028	3201
scaffold_1029	3200
scaffold_1030	3190
scaffold_103	112018
scaffold_1031	3189
scaffold_1032	3189
scaffold_1033	3182
scaffold_1034	3173
scaffold_1035	3141
scaffold_1036	3135
scaffold_1037	3118
scaffold_1038	3099
scaffold_1039	3093
scaffold_1040	3081
scaffold_104	110237
scaffold_1041	3076
scaffold_1042	3070
scaffold_1043	3063
scaffold_1044	3059
scaffold_1045	3042
scaffold_1046	3039
scaffold_1047	3026
scaffold_1048	3014
scaffold_1049	3012
scaffold_1050	3009
scaffold_105	109574
scaffold_1051	3003
scaffold_1052	2991
scaffold_1053	2986
scaffold_1054	2980
scaffold_1055	2966
scaffold_1056	2958
scaffold_1057	2949
scaffold_1058	2937
scaffold_1059	2934
scaffold_1060	2932
scaffold_106	105989
scaffold_1061	2917
scaffold_1062	2908
scaffold_1063	2906
scaffold_1064	2898
scaffold_1065	2888
scaffold_1066	2875
scaffold_1067	2856
scaffold_1068	2854
scaffold_1069	2848
scaffold_1070	2845
scaffold_107	105789
scaffold_1071	2820
scaffold_1072	2814
scaffold_1073	2805
scaffold_1074	2800
scaffold_1075	2799
scaffold_1076	2798
scaffold_1077	2790
scaffold_1078	2788
scaffold_1079	2774
scaffold_1080	2754
scaffold_108	104527
scaffold_1081	2722
scaffold_1082	2715
scaffold_1083	2701
scaffold_1084	2691
scaffold_1085	2689
scaffold_1086	2688
scaffold_1087	2687
scaffold_1088	2687
scaffold_1089	2671
scaffold_1090	2658
scaffold_109	103392
scaffold_1091	2654
scaffold_1092	2647
scaffold_1093	2645
scaffold_1094	2641
scaffold_1095	2632
scaffold_1096	2619
scaffold_1097	2611
scaffold_1098	2597
scaffold_1099	2591
scaffold_1100	2588
scaffold_110	102741
scaffold_1101	2587
scaffold_1102	2581
scaffold_1103	2576
scaffold_1104	2575
scaffold_1105	2575
scaffold_1106	2573
scaffold_1107	2571
scaffold_1108	2570
scaffold_1109	2567
scaffold_1110	2563
scaffold_11	1094060
scaffold_111	100251
scaffold_1111	2526
scaffold_1112	2522
scaffold_1113	2521
scaffold_1114	2521
scaffold_1115	2516
scaffold_1116	2515
scaffold_1117	2513
scaffold_1118	2509
scaffold_1119	2490
scaffold_1120	2488
scaffold_1121	2486
scaffold_1122	2480
scaffold_1123	2474
scaffold_1124	2470
scaffold_1125	2466
scaffold_1126	2462
scaffold_1127	2456
scaffold_1128	2450
scaffold_1129	2444
scaffold_112	98229
scaffold_1130	2442
scaffold_1131	2442
scaffold_1132	2438
scaffold_1133	2432
scaffold_1134	2430
scaffold_1135	2426
scaffold_1136	2421
scaffold_1137	2419
scaffold_1138	2408
scaffold_1139	2402
scaffold_113	97438
scaffold_1140	2397
scaffold_1141	2387
scaffold_1142	2385
scaffold_1143	2377
scaffold_1144	2362
scaffold_1145	2358
scaffold_1146	2350
scaffold_1147	2349
scaffold_1148	2348
scaffold_1149	2345
scaffold_114	96659
scaffold_1150	2345
scaffold_1151	2341
scaffold_1152	2341
scaffold_1153	2336
scaffold_1154	2335
scaffold_1155	2333
scaffold_1156	2332
scaffold_1157	2328
scaffold_1158	2322
scaffold_1159	2319
scaffold_115	96629
scaffold_1160	2316
scaffold_1161	2315
scaffold_1162	2313
scaffold_1163	2311
scaffold_1164	2295
scaffold_1165	2288
scaffold_1166	2288
scaffold_1167	2286
scaffold_1168	2285
scaffold_1169	2279
scaffold_116	96181
scaffold_1170	2277
scaffold_1171	2262
scaffold_1172	2259
scaffold_1173	2257
scaffold_1174	2254
scaffold_1175	2248
scaffold_1176	2248
scaffold_1177	2238
scaffold_1178	2232
scaffold_1179	2230
scaffold_117	94885
scaffold_1180	2228
scaffold_1181	2228
scaffold_1182	2226
scaffold_1183	2222
scaffold_1184	2220
scaffold_1185	2216
scaffold_1186	2215
scaffold_1187	2213
scaffold_1188	2212
scaffold_1189	2208
scaffold_118	94500
scaffold_1190	2207
scaffold_1191	2206
scaffold_1192	2204
scaffold_1193	2199
scaffold_1194	2187
scaffold_1195	2185
scaffold_1196	2184
scaffold_1197	2174
scaffold_1198	2172
scaffold_1199	2172
scaffold_119	94375
scaffold_1200	2170
scaffold_1201	2169
scaffold_1202	2166
scaffold_1203	2165
scaffold_1204	2162
scaffold_1205	2161
scaffold_1206	2160
scaffold_1207	2156
scaffold_1208	2155
scaffold_1209	2154
scaffold_120	93983
scaffold_1210	2151
scaffold_12	1047822
scaffold_1211	2149
scaffold_1212	2136
scaffold_1213	2133
scaffold_1214	2133
scaffold_1215	2132
scaffold_1216	2129
scaffold_1217	2128
scaffold_1218	2125
scaffold_1219	2122
scaffold_121	93789
scaffold_1220	2116
scaffold_1221	2112
scaffold_1222	2109
scaffold_1223	2108
scaffold_1224	2102
scaffold_1225	2102
scaffold_1226	2099
scaffold_1227	2098
scaffold_1228	2096
scaffold_122	90950
scaffold_1229	2094
scaffold_1230	2090
scaffold_1231	2089
scaffold_1232	2087
scaffold_1233	2085
scaffold_1234	2075
scaffold_1235	2072
scaffold_1236	2070
scaffold_1237	2067
scaffold_1238	2053
scaffold_123	89309
scaffold_1239	2047
scaffold_1240	2042
scaffold_1241	2041
scaffold_1242	2038
scaffold_1243	2037
scaffold_1244	2037
scaffold_1245	2035
scaffold_1246	2031
scaffold_1247	2029
scaffold_1248	2029
scaffold_124	88740
scaffold_1249	2028
scaffold_1250	2027
scaffold_1251	2026
scaffold_1252	2020
scaffold_1253	2018
scaffold_1254	2016
scaffold_1255	2016
scaffold_1256	2016
scaffold_1257	2012
scaffold_1258	2011
scaffold_125	87504
scaffold_1259	2011
scaffold_1260	2002
scaffold_126	85824
scaffold_127	84558
scaffold_128	84448
scaffold_129	81886
scaffold_130	81688
scaffold_13	1019697
scaffold_1	3167015
scaffold_131	81549
scaffold_132	80943
scaffold_133	80450
scaffold_134	78706
scaffold_135	77876
scaffold_136	76730
scaffold_137	75973
scaffold_138	75472
scaffold_139	75096
scaffold_140	74995
scaffold_141	74873
scaffold_142	74704
scaffold_143	74085
scaffold_144	73050
scaffold_145	72581
scaffold_146	72251
scaffold_147	71284
scaffold_148	70634
scaffold_14	941619
scaffold_149	70500
scaffold_150	69585
scaffold_151	69375
scaffold_152	69252
scaffold_153	68061
scaffold_154	67081
scaffold_155	66631
scaffold_156	65961
scaffold_157	65706
scaffold_158	65064
scaffold_15	875773
scaffold_159	64427
scaffold_160	63460
scaffold_161	62952
scaffold_162	62717
scaffold_163	61985
scaffold_164	61257
scaffold_165	60199
scaffold_166	59855
scaffold_167	58701
scaffold_168	58603
scaffold_16	868584
scaffold_169	58553
scaffold_170	58449
scaffold_171	58223
scaffold_172	58177
scaffold_173	58157
scaffold_174	57817
scaffold_175	57424
scaffold_176	57165
scaffold_177	56150
scaffold_17	782618
scaffold_178	56142
scaffold_179	56082
scaffold_180	55854
scaffold_181	55600
scaffold_182	55354
scaffold_183	55169
scaffold_184	54934
scaffold_185	54866
scaffold_186	54845
scaffold_18	691497
scaffold_187	54734
scaffold_188	54614
scaffold_189	54005
scaffold_190	53202
scaffold_191	53124
scaffold_192	53076
scaffold_193	52806
scaffold_194	52152
scaffold_195	51741
scaffold_19	640992
scaffold_196	51598
scaffold_197	51487
scaffold_198	51464
scaffold_199	51397
scaffold_200	50963
scaffold_201	50605
scaffold_202	50604
scaffold_203	50488
scaffold_204	50422
scaffold_205	49999
scaffold_20	633838
scaffold_206	49596
scaffold_207	49544
scaffold_208	49434
scaffold_209	49379
scaffold_210	49236
scaffold_211	49054
scaffold_212	48904
scaffold_213	48888
scaffold_214	48800
scaffold_215	48768
scaffold_21	599757
scaffold_216	48628
scaffold_217	48452
scaffold_218	47985
scaffold_219	47140
scaffold_220	47011
scaffold_221	46553
scaffold_222	46388
scaffold_223	46287
scaffold_224	45917
scaffold_225	45825
scaffold_22	562700
scaffold_226	45373
scaffold_227	45282
scaffold_228	45144
scaffold_2	2850711
scaffold_229	45107
scaffold_230	44966
scaffold_231	44764
scaffold_232	44657
scaffold_233	44150
scaffold_234	43869
scaffold_235	43525
scaffold_23	554883
scaffold_236	43260
scaffold_237	42941
scaffold_238	42777
scaffold_239	42777
scaffold_240	42758
scaffold_241	42388
scaffold_242	42375
scaffold_243	42201
scaffold_244	42021
scaffold_24	538172
scaffold_245	41919
scaffold_246	41819
scaffold_247	41803
scaffold_248	41772
scaffold_249	41657
scaffold_250	41436
scaffold_251	41381
scaffold_252	41188
scaffold_253	41164
scaffold_254	41085
scaffold_25	520950
scaffold_255	40917
scaffold_256	40873
scaffold_257	40866
scaffold_258	40817
scaffold_259	40717
scaffold_260	40702
scaffold_261	40524
scaffold_262	40050
scaffold_263	39779
scaffold_264	39558
scaffold_26	514895
scaffold_265	38988
scaffold_266	38660
scaffold_267	38567
scaffold_268	38473
scaffold_269	38451
scaffold_270	38438
scaffold_271	38427
scaffold_272	38175
scaffold_273	37882
scaffold_274	37635
scaffold_27	484275
scaffold_275	37199
scaffold_276	36344
scaffold_277	36228
scaffold_278	36069
scaffold_279	36061
scaffold_280	35865
scaffold_281	35835
scaffold_282	35568
scaffold_283	35387
scaffold_284	34893
scaffold_28	467069
scaffold_285	34863
scaffold_286	34840
scaffold_287	33997
scaffold_288	33841
scaffold_289	33817
scaffold_290	33776
scaffold_291	33751
scaffold_292	33637
scaffold_293	33630
scaffold_294	33547
scaffold_29	464644
scaffold_295	33524
scaffold_296	33231
scaffold_297	32933
scaffold_298	32731
scaffold_299	32481
scaffold_300	32146
scaffold_301	32037
scaffold_302	32032
scaffold_303	31776
scaffold_304	31737
scaffold_30	439699
scaffold_305	31722
scaffold_306	31666
scaffold_307	31666
scaffold_308	31632
scaffold_309	31511
scaffold_310	31367
scaffold_311	31054
scaffold_312	30803
scaffold_313	30656
scaffold_314	30590
scaffold_31	434092
scaffold_315	30351
scaffold_316	30269
scaffold_317	30269
scaffold_318	30046
scaffold_319	30021
scaffold_320	29938
scaffold_321	29929
scaffold_322	29899
scaffold_323	29758
scaffold_32	428348
scaffold_324	29600
scaffold_3	2515153
scaffold_325	29597
scaffold_326	29520
scaffold_327	29426
scaffold_328	29384
scaffold_329	29285
scaffold_330	29272
scaffold_331	29164
scaffold_332	29000
scaffold_333	28853
scaffold_33	412614
scaffold_334	28784
scaffold_335	28635
scaffold_336	28544
scaffold_337	28459
scaffold_338	28206
scaffold_339	28174
scaffold_340	28106
scaffold_341	28013
scaffold_342	27694
scaffold_343	27425
scaffold_34	403863
scaffold_344	27233
scaffold_345	27145
scaffold_346	26998
scaffold_347	26885
scaffold_348	26807
scaffold_349	26708
scaffold_350	26686
scaffold_351	26657
scaffold_352	26655
scaffold_353	26629
scaffold_35	395387
scaffold_354	26422
scaffold_355	26420
scaffold_356	26259
scaffold_357	26243
scaffold_358	25789
scaffold_359	25662
scaffold_360	25546
scaffold_361	25474
scaffold_362	25426
scaffold_363	25243
scaffold_36	395225
scaffold_364	25224
scaffold_365	25176
scaffold_366	25114
scaffold_367	25082
scaffold_368	25060
scaffold_369	24813
scaffold_370	24789
scaffold_371	24732
scaffold_372	24706
scaffold_373	24576
scaffold_37	381278
scaffold_374	24524
scaffold_375	24500
scaffold_376	24421
scaffold_377	24400
scaffold_378	24318
scaffold_379	24224
scaffold_380	24221
scaffold_381	24150
scaffold_382	24037
scaffold_383	23999
scaffold_38	350211
scaffold_384	23831
scaffold_385	23768
scaffold_386	23699
scaffold_387	23682
scaffold_388	23624
scaffold_389	23538
scaffold_390	23407
scaffold_391	23372
scaffold_392	23314
scaffold_393	23303
scaffold_39	349934
scaffold_394	23139
scaffold_395	23086
scaffold_396	23065
scaffold_397	22970
scaffold_398	22925
scaffold_399	22721
scaffold_400	22712
scaffold_401	22710
scaffold_402	22676
scaffold_403	22613
scaffold_40	348850
scaffold_404	22458
scaffold_405	22447
scaffold_406	22442
scaffold_407	22407
scaffold_408	22390
scaffold_409	22369
scaffold_410	22241
scaffold_411	22157
scaffold_412	22106
scaffold_413	22087
scaffold_41	330156
scaffold_414	22053
scaffold_415	21985
scaffold_416	21950
scaffold_417	21665
scaffold_418	21551
scaffold_419	21387
scaffold_420	21377
scaffold_421	21202
scaffold_422	21199
scaffold_4	2289853
scaffold_423	21187
scaffold_42	328647
scaffold_424	21025
scaffold_425	20992
scaffold_426	20986
scaffold_427	20845
scaffold_428	20819
scaffold_429	20602
scaffold_430	20455
scaffold_431	20346
scaffold_432	20308
scaffold_43	310451
scaffold_433	20035
scaffold_434	20031
scaffold_435	19828
scaffold_436	19755
scaffold_437	19745
scaffold_438	19715
scaffold_439	19606
scaffold_440	19569
scaffold_441	19491
scaffold_442	19475
scaffold_44	307009
scaffold_443	19429
scaffold_444	19419
scaffold_445	19410
scaffold_446	19356
scaffold_447	19263
scaffold_448	19222
scaffold_449	19219
scaffold_450	19120
scaffold_451	19108
scaffold_452	19103
scaffold_45	306621
scaffold_453	18980
scaffold_454	18826
scaffold_455	18751
scaffold_456	18689
scaffold_457	18685
scaffold_458	18596
scaffold_459	18574
scaffold_460	18537
scaffold_461	18537
scaffold_462	18518
scaffold_46	305054
scaffold_463	18490
scaffold_464	18445
scaffold_465	18319
scaffold_466	18292
scaffold_467	18204
scaffold_468	18196
scaffold_469	18108
scaffold_470	18021
scaffold_471	18001
scaffold_472	17931
scaffold_47	302162
scaffold_473	17901
scaffold_474	17883
scaffold_475	17870
scaffold_476	17847
scaffold_477	17823
scaffold_478	17803
scaffold_479	17725
scaffold_480	17723
scaffold_481	17681
scaffold_482	17654
scaffold_48	296349
scaffold_483	17619
scaffold_484	17612
scaffold_485	17541
scaffold_486	17436
scaffold_487	17328
scaffold_488	17056
scaffold_489	17010
scaffold_490	16984
scaffold_491	16966
scaffold_492	16911
scaffold_49	294536
scaffold_493	16891
scaffold_494	16856
scaffold_495	16785
scaffold_496	16745
scaffold_497	16734
scaffold_498	16718
scaffold_499	16649
scaffold_500	16625
scaffold_501	16617
scaffold_502	16593
scaffold_50	292973
scaffold_503	16571
scaffold_504	16552
scaffold_505	16463
scaffold_506	16439
scaffold_507	16389
scaffold_508	16345
scaffold_509	16341
scaffold_510	16297
scaffold_511	16279
scaffold_512	16259
scaffold_51	292643
scaffold_513	16229
scaffold_514	16200
scaffold_515	16185
scaffold_516	16179
scaffold_517	16126
scaffold_5	1792778
scaffold_518	16107
scaffold_519	16099
scaffold_520	16086
scaffold_521	16069
scaffold_522	16050
scaffold_52	283842
scaffold_523	16017
scaffold_524	15994
scaffold_525	15887
scaffold_526	15834
scaffold_527	15821
scaffold_528	15808
scaffold_529	15798
scaffold_530	15770
scaffold_531	15770
scaffold_532	15689
scaffold_53	283721
scaffold_533	15686
scaffold_534	15667
scaffold_535	15650
scaffold_536	15577
scaffold_537	15574
scaffold_538	15553
scaffold_539	15539
scaffold_540	15359
scaffold_541	15349
scaffold_542	15301
scaffold_54	277882
scaffold_543	15285
scaffold_544	15168
scaffold_545	15115
scaffold_546	15016
scaffold_547	14960
scaffold_548	14850
scaffold_549	14795
scaffold_550	14788
scaffold_551	14728
scaffold_552	14700
scaffold_55	266411
scaffold_553	14668
scaffold_554	14615
scaffold_555	14517
scaffold_556	14513
scaffold_557	14505
scaffold_558	14498
scaffold_559	14485
scaffold_560	14439
scaffold_561	14377
scaffold_562	14327
scaffold_56	259852
scaffold_563	14284
scaffold_564	14276
scaffold_565	14235
scaffold_566	14226
scaffold_567	14213
scaffold_568	14153
scaffold_569	14146
scaffold_570	14127
scaffold_571	14108
scaffold_572	14087
scaffold_57	248068
scaffold_573	14029
scaffold_574	13990
scaffold_575	13964
scaffold_576	13924
scaffold_577	13675
scaffold_578	13621
scaffold_579	13596
scaffold_580	13509
scaffold_581	13344
scaffold_582	13317
scaffold_58	241821
scaffold_583	13309
scaffold_584	13309
scaffold_585	13305
scaffold_586	13274
scaffold_587	13198
scaffold_588	13166
scaffold_589	13161
scaffold_590	13146
scaffold_591	13134
scaffold_592	13063
scaffold_59	231114
scaffold_593	13013
scaffold_594	12872
scaffold_595	12799
scaffold_596	12797
scaffold_597	12785
scaffold_598	12766
scaffold_599	12734
scaffold_600	12722
scaffold_601	12649
scaffold_602	12634
scaffold_60	230138
scaffold_603	12574
scaffold_604	12557
scaffold_605	12466
scaffold_606	12450
scaffold_607	12366
scaffold_608	12300
scaffold_609	12140
scaffold_610	12105
scaffold_611	12090
scaffold_612	12065
scaffold_61	228157
scaffold_613	12043
scaffold_614	11946
scaffold_615	11943
scaffold_6	1516148
scaffold_616	11931
scaffold_617	11882
scaffold_618	11880
scaffold_619	11798
scaffold_620	11773
scaffold_621	11694
scaffold_622	11687
scaffold_62	225911
scaffold_623	11602
scaffold_624	11553
scaffold_625	11512
scaffold_626	11440
scaffold_627	11335
scaffold_628	11252
scaffold_629	11184
scaffold_630	11145
scaffold_631	11122
scaffold_632	11063
scaffold_63	223505
scaffold_633	11036
scaffold_634	10951
scaffold_635	10941
scaffold_636	10861
scaffold_637	10827
scaffold_638	10786
scaffold_639	10758
scaffold_640	10698
scaffold_641	10641
scaffold_642	10533
scaffold_64	222328
scaffold_643	10489
scaffold_644	10414
scaffold_645	10393
scaffold_646	10377
scaffold_647	10276
scaffold_648	10266
scaffold_649	10207
scaffold_650	10194
scaffold_651	10171
scaffold_652	10015
scaffold_65	218677
scaffold_653	10000
scaffold_654	9997
scaffold_655	9995
scaffold_656	9984
scaffold_657	9924
scaffold_658	9823
scaffold_659	9771
scaffold_660	9763
scaffold_661	9711
scaffold_66	218202
scaffold_662	9702
scaffold_663	9693
scaffold_664	9691
scaffold_665	9690
scaffold_666	9662
scaffold_667	9636
scaffold_668	9616
scaffold_669	9510
scaffold_670	9415
scaffold_671	9390
scaffold_67	216403
scaffold_672	9366
scaffold_673	9361
scaffold_674	9356
scaffold_675	9331
scaffold_676	9315
scaffold_677	9297
scaffold_678	9280
scaffold_679	9262
scaffold_680	9242
scaffold_681	9223
scaffold_68	204039
scaffold_682	9213
scaffold_683	9191
scaffold_684	9183
scaffold_685	9168
scaffold_686	9154
scaffold_687	9147
scaffold_688	9127
scaffold_689	9074
scaffold_690	9073
scaffold_691	9066
scaffold_69	202470
scaffold_692	9008
scaffold_693	9005
scaffold_694	8971
scaffold_695	8970
scaffold_696	8911
scaffold_697	8905
scaffold_698	8890
scaffold_699	8865
scaffold_700	8860
scaffold_701	8810
scaffold_70	198590
scaffold_702	8768
scaffold_703	8733
scaffold_704	8716
scaffold_705	8704
scaffold_706	8693
scaffold_707	8636
scaffold_708	8588
scaffold_709	8560
scaffold_710	8530
scaffold_711	8526
scaffold_71	192462
scaffold_712	8484
scaffold_713	8456
scaffold_714	8406
scaffold_7	1487711
scaffold_715	8372
scaffold_716	8332
scaffold_717	8307
scaffold_718	8293
scaffold_719	8106
scaffold_720	8087
scaffold_721	8069
scaffold_72	191445
scaffold_722	8067
scaffold_723	7983
scaffold_724	7964
scaffold_725	7912
scaffold_726	7840
scaffold_727	7817
scaffold_728	7737
scaffold_729	7719
scaffold_730	7689
scaffold_731	7640
scaffold_73	188670
scaffold_732	7619
scaffold_733	7569
scaffold_734	7567
scaffold_735	7493
scaffold_736	7481
scaffold_737	7464
scaffold_738	7458
scaffold_739	7454
scaffold_740	7427
scaffold_741	7420
scaffold_74	183414
scaffold_742	7409
scaffold_743	7287
scaffold_744	7271
scaffold_745	7265
scaffold_746	7251
scaffold_747	7246
scaffold_748	7242
scaffold_749	7212
scaffold_750	7212
scaffold_751	7206
scaffold_75	178024
scaffold_752	7199
scaffold_753	7196
scaffold_754	7161
scaffold_755	7147
scaffold_756	7117
scaffold_757	7094
scaffold_758	7058
scaffold_759	7046
scaffold_760	7041
scaffold_761	7040
scaffold_76	174348
scaffold_762	7005
scaffold_763	6998
scaffold_764	6997
scaffold_765	6902
scaffold_766	6893
scaffold_767	6874
scaffold_768	6849
scaffold_769	6824
scaffold_770	6810
scaffold_771	6804
scaffold_77	172464
scaffold_772	6803
scaffold_773	6802
scaffold_774	6760
scaffold_775	6743
scaffold_776	6733
scaffold_777	6707
scaffold_778	6696
scaffold_779	6662
scaffold_780	6636
scaffold_78	166216
scaffold_781	6631
scaffold_782	6625
scaffold_783	6616
scaffold_784	6593
scaffold_785	6574
scaffold_786	6567
scaffold_787	6547
scaffold_788	6537
scaffold_789	6534
scaffold_790	6456
scaffold_79	159682
scaffold_791	6440
scaffold_792	6392
scaffold_793	6389
scaffold_794	6370
scaffold_795	6368
scaffold_796	6331
scaffold_797	6327
scaffold_798	6323
scaffold_799	6305
scaffold_800	6279
scaffold_80	157137
scaffold_801	6265
scaffold_802	6237
scaffold_803	6217
scaffold_804	6213
scaffold_805	6209
scaffold_806	6200
scaffold_807	6185
scaffold_808	6183
scaffold_809	6182
scaffold_810	6166
scaffold_81	156932
scaffold_811	6158
scaffold_812	6129
scaffold_813	6127
scaffold_8	1382483
scaffold_814	6124
scaffold_815	6124
scaffold_816	6118
scaffold_817	6095
scaffold_818	6048
scaffold_819	6044
scaffold_820	6042
scaffold_82	150474
scaffold_821	6040
scaffold_822	6025
scaffold_823	6017
scaffold_824	6009
scaffold_825	6008
scaffold_826	5999
scaffold_827	5995
scaffold_828	5993
scaffold_829	5989
scaffold_830	5983
scaffold_83	150195
scaffold_831	5982
scaffold_832	5968
scaffold_833	5961
scaffold_834	5943
scaffold_835	5927
scaffold_836	5897
scaffold_837	5877
scaffold_838	5871
scaffold_839	5859
scaffold_840	5848
scaffold_84	149163
scaffold_841	5847
scaffold_842	5835
scaffold_843	5818
scaffold_844	5813
scaffold_845	5800
scaffold_846	5771
scaffold_847	5765
scaffold_848	5764
scaffold_849	5713
scaffold_850	5705
scaffold_85	144972
scaffold_851	5698
scaffold_852	5685
scaffold_853	5668
scaffold_854	5666
scaffold_855	5665
scaffold_856	5662
scaffold_857	5654
scaffold_858	5634
scaffold_859	5617
scaffold_860	5615
scaffold_86	144791
scaffold_861	5596
scaffold_862	5579
scaffold_863	5561
scaffold_864	5555
scaffold_865	5542
scaffold_866	5526
scaffold_867	5524
scaffold_868	5523
scaffold_869	5522
scaffold_870	5488
scaffold_87	144272
scaffold_871	5463
scaffold_872	5446
scaffold_873	5438
scaffold_874	5414
scaffold_875	5414
scaffold_876	5406
scaffold_877	5401
scaffold_878	5389
scaffold_879	5384
scaffold_880	5377
scaffold_88	139900
scaffold_881	5364
scaffold_882	5328
scaffold_883	5327
scaffold_884	5315
scaffold_885	5310
scaffold_886	5309
scaffold_887	5306
scaffold_888	5290
scaffold_889	5288
scaffold_890	5273
scaffold_89	138246
scaffold_891	5259
scaffold_892	5253
scaffold_893	5250
scaffold_894	5247
scaffold_895	5234
scaffold_896	5230
scaffold_897	5197
scaffold_898	5195
scaffold_899	5193
scaffold_900	5187
scaffold_90	137755
scaffold_901	5181
scaffold_902	5181
scaffold_903	5175
scaffold_904	5163
scaffold_905	5154
scaffold_906	5133
scaffold_907	5106
scaffold_908	5100
scaffold_909	5085
scaffold_910	5083
scaffold_91	134729
scaffold_911	5076
scaffold_912	5030
scaffold_9	1333408
scaffold_913	5027
scaffold_914	5006
scaffold_915	4999
scaffold_916	4998
scaffold_917	4979
scaffold_918	4979
scaffold_919	4971
scaffold_920	4936
scaffold_92	126427
scaffold_921	4933
scaffold_922	4928
scaffold_923	4900
scaffold_924	4884
scaffold_925	4861
scaffold_926	4858
scaffold_927	4827
scaffold_928	4811
scaffold_929	4805
scaffold_930	4788
scaffold_93	125543
scaffold_931	4774
scaffold_932	4771
scaffold_933	4739
scaffold_934	4735
scaffold_935	4730
scaffold_936	4697
scaffold_937	4687
scaffold_938	4684
scaffold_939	4684
scaffold_940	4667
scaffold_94	124717
scaffold_941	4597
scaffold_942	4585
scaffold_943	4585
scaffold_944	4580
scaffold_945	4575
scaffold_946	4574
scaffold_947	4563
scaffold_948	4556
scaffold_949	4552
scaffold_950	4550
scaffold_95	124198
scaffold_951	4548
scaffold_952	4527
scaffold_953	4510
scaffold_954	4507
scaffold_955	4475
scaffold_956	4430
scaffold_957	4339
scaffold_958	4297
scaffold_959	4273
scaffold_960	4262
scaffold_96	122265
scaffold_961	4222
scaffold_962	4218
scaffold_963	4169
scaffold_964	4150
scaffold_965	4139
scaffold_966	4128
scaffold_967	4091
scaffold_968	4057
scaffold_969	4021
scaffold_970	4001
scaffold_97	122061
scaffold_971	3997
scaffold_972	3975
scaffold_973	3937
scaffold_974	3926
scaffold_975	3904
scaffold_976	3892
scaffold_977	3889
scaffold_978	3887
scaffold_979	3887
scaffold_980	3856
scaffold_98	121717
scaffold_981	3844
scaffold_982	3829
scaffold_983	3817
scaffold_984	3810
scaffold_985	3805
scaffold_986	3802
scaffold_987	3794
scaffold_988	3785
scaffold_989	3758
scaffold_990	3698
scaffold_99	120072
scaffold_991	3687
scaffold_992	3680
scaffold_993	3664
scaffold_994	3649
scaffold_995	3638
scaffold_996	3628
scaffold_997	3610
scaffold_998	3590
scaffold_999	3587
